"protein","uniprot_accession","cluster_id","residue","feature_id","annotation_source","source_record_id","annotation_class","feature_category","feature_subcategory","classification_rule","feature_type","feature_name","relationship","evidence_codes","evidence_ids","source_url"
"TP53","P04637","cluster_0001",244,"PDBe-KB:interface:3ec1f6da","PDBe-KB/SIFTS","P04637","interaction","interaction_interface","protein_self_interface","pdbe_kb_sifts_v1:protein_self_interface","experimental interface","Interface with Cellular tumor antigen p53","experimental_interface_contact","experimental_structure_contact","1A1U;1AIE;1C26;1GZH;1HS5;1KZY;1OLG;1OLH;1PES;1PET;1SAE;1SAF;1SAK;1SAL;1TSR;1TUP;1UOL;1YCQ;1YCR;1YCS;21EX;2AC0;2ADY;2AHI;2ATA;2B3G;2BIM;2BIN;2BIO;2BIP;2BIQ;2FEJ;2GS0;2H1L;2J0Z;2J10;2J11;2J1W;2J1X;2J1Y;2J1Z;2J20;2J21;2K8F;2L14;2LY4;2MEJ;2MWY;2MZD;2OCJ;2PCX;2RUK;2VUK;2WGX;2X0U;2X0V;2X0W;2XWR;2YBG;2YDR;2Z5S;2Z5T;37ZA;37ZR;3D05;3D06;3D07;3D08;3D09;3D0A;3DAB;3DAC;3IGK;3IGL;3KMD;3KZ8;3Q01;3Q05;3Q06;3SAK;3TS8;3ZME;4AGL;4AGM;4AGN;4AGO;4AGP;4AGQ;4HFZ;4HJE;4IBQ;4IBS;4IBT;4IBU;4IBV;4IBW;4IBY;4IBZ;4IJT;4KVP;4LO9;4LOE;4LOF;4MZI;4MZR;4QO1;4RP6;4RP7;4XR8;5A7B;5AB9;5ABA;5AOI;5AOJ;5AOK;5AOL;5AOM;5BUA;5ECG;5G4M;5G4N;5G4O;5HOU;5HP0;5HPD;5LAP;5LGY;5MCT;5MCU;5MCV;5MCW;5MF7;5MG7;5O1A;5O1B;5O1C;5O1D;5O1E;5O1F;5O1G;5O1H;5O1I;5UN8;5XZC;6FF9;6FJ5;6GGA;6GGB;6GGC;6GGD;6GGE;6GGF;6LHD;6RZ3;6SHZ;6SI0;6SI1;6SI2;6SI3;6SI4;6SL6;6T58;6V4F;6V4H;6VQO;6VR1;6VR5;6VRM;6VRN;6W51;6XRE;6ZNC;7B46;7B47;7B48;7B49;7B4A;7B4B;7B4C;7B4D;7B4E;7B4F;7B4G;7B4H;7B4N;7BWN;7DHY;7DHZ;7DVD;7EAX;7EDS;7EEU;7EL4;7NMI;7RM4;7V97;7XZX;7XZZ;7YGI;8A31;8A32;8A92;8CG7;8DC4;8DC6;8DC7;8DC8;8E7A;8E7B;8GCR;8HLL;8HLM;8HLN;8J8N;8OXM;8OXO;8QWK;8QWL;8QWM;8QWN;8QWO;8QWP;8R1F;8R1G;8RBA;8RBB;8RBC;8RCI;8UQR;8WD2;8XCB;8XCE;8XP5;9BR3;9BR4;9C5S;9CHT;9EIQ;9EJD;9EK4;9FZB;9G5H;9G6T;9G6U;9OBF;9R04;9R2M;9R2P;9R2Q;9S9L;9S9M;9S9N;9S9O;9S9P;9S9Q;9S9R;9SPM;9SPN;9SPO;9SPP;9SPQ;9SPR;9SPS;9SUK;9SZZ;9YZH","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0001",248,"PDBe-KB:interface:3ec1f6da","PDBe-KB/SIFTS","P04637","interaction","interaction_interface","protein_self_interface","pdbe_kb_sifts_v1:protein_self_interface","experimental interface","Interface with Cellular tumor antigen p53","experimental_interface_contact","experimental_structure_contact","1A1U;1AIE;1C26;1GZH;1HS5;1KZY;1OLG;1OLH;1PES;1PET;1SAE;1SAF;1SAK;1SAL;1TSR;1TUP;1UOL;1YCQ;1YCR;1YCS;21EX;2AC0;2ADY;2AHI;2ATA;2B3G;2BIM;2BIN;2BIO;2BIP;2BIQ;2FEJ;2GS0;2H1L;2J0Z;2J10;2J11;2J1W;2J1X;2J1Y;2J1Z;2J20;2J21;2K8F;2L14;2LY4;2MEJ;2MWY;2MZD;2OCJ;2PCX;2RUK;2VUK;2WGX;2X0U;2X0V;2X0W;2XWR;2YBG;2YDR;2Z5S;2Z5T;37ZA;37ZR;3D05;3D06;3D07;3D08;3D09;3D0A;3DAB;3DAC;3IGK;3IGL;3KMD;3KZ8;3Q01;3Q05;3Q06;3SAK;3TS8;3ZME;4AGL;4AGM;4AGN;4AGO;4AGP;4AGQ;4HFZ;4HJE;4IBQ;4IBS;4IBT;4IBU;4IBV;4IBW;4IBY;4IBZ;4IJT;4KVP;4LO9;4LOE;4LOF;4MZI;4MZR;4QO1;4RP6;4RP7;4XR8;5A7B;5AB9;5ABA;5AOI;5AOJ;5AOK;5AOL;5AOM;5BUA;5ECG;5G4M;5G4N;5G4O;5HOU;5HP0;5HPD;5LAP;5LGY;5MCT;5MCU;5MCV;5MCW;5MF7;5MG7;5O1A;5O1B;5O1C;5O1D;5O1E;5O1F;5O1G;5O1H;5O1I;5UN8;5XZC;6FF9;6FJ5;6GGA;6GGB;6GGC;6GGD;6GGE;6GGF;6LHD;6RZ3;6SHZ;6SI0;6SI1;6SI2;6SI3;6SI4;6SL6;6T58;6V4F;6V4H;6VQO;6VR1;6VR5;6VRM;6VRN;6W51;6XRE;6ZNC;7B46;7B47;7B48;7B49;7B4A;7B4B;7B4C;7B4D;7B4E;7B4F;7B4G;7B4H;7B4N;7BWN;7DHY;7DHZ;7DVD;7EAX;7EDS;7EEU;7EL4;7NMI;7RM4;7V97;7XZX;7XZZ;7YGI;8A31;8A32;8A92;8CG7;8DC4;8DC6;8DC7;8DC8;8E7A;8E7B;8GCR;8HLL;8HLM;8HLN;8J8N;8OXM;8OXO;8QWK;8QWL;8QWM;8QWN;8QWO;8QWP;8R1F;8R1G;8RBA;8RBB;8RBC;8RCI;8UQR;8WD2;8XCB;8XCE;8XP5;9BR3;9BR4;9C5S;9CHT;9EIQ;9EJD;9EK4;9FZB;9G5H;9G6T;9G6U;9OBF;9R04;9R2M;9R2P;9R2Q;9S9L;9S9M;9S9N;9S9O;9S9P;9S9Q;9S9R;9SPM;9SPN;9SPO;9SPP;9SPQ;9SPR;9SPS;9SUK;9SZZ;9YZH","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0001",277,"PDBe-KB:interface:3ec1f6da","PDBe-KB/SIFTS","P04637","interaction","interaction_interface","protein_self_interface","pdbe_kb_sifts_v1:protein_self_interface","experimental interface","Interface with Cellular tumor antigen p53","experimental_interface_contact","experimental_structure_contact","1A1U;1AIE;1C26;1GZH;1HS5;1KZY;1OLG;1OLH;1PES;1PET;1SAE;1SAF;1SAK;1SAL;1TSR;1TUP;1UOL;1YCQ;1YCR;1YCS;21EX;2AC0;2ADY;2AHI;2ATA;2B3G;2BIM;2BIN;2BIO;2BIP;2BIQ;2FEJ;2GS0;2H1L;2J0Z;2J10;2J11;2J1W;2J1X;2J1Y;2J1Z;2J20;2J21;2K8F;2L14;2LY4;2MEJ;2MWY;2MZD;2OCJ;2PCX;2RUK;2VUK;2WGX;2X0U;2X0V;2X0W;2XWR;2YBG;2YDR;2Z5S;2Z5T;37ZA;37ZR;3D05;3D06;3D07;3D08;3D09;3D0A;3DAB;3DAC;3IGK;3IGL;3KMD;3KZ8;3Q01;3Q05;3Q06;3SAK;3TS8;3ZME;4AGL;4AGM;4AGN;4AGO;4AGP;4AGQ;4HFZ;4HJE;4IBQ;4IBS;4IBT;4IBU;4IBV;4IBW;4IBY;4IBZ;4IJT;4KVP;4LO9;4LOE;4LOF;4MZI;4MZR;4QO1;4RP6;4RP7;4XR8;5A7B;5AB9;5ABA;5AOI;5AOJ;5AOK;5AOL;5AOM;5BUA;5ECG;5G4M;5G4N;5G4O;5HOU;5HP0;5HPD;5LAP;5LGY;5MCT;5MCU;5MCV;5MCW;5MF7;5MG7;5O1A;5O1B;5O1C;5O1D;5O1E;5O1F;5O1G;5O1H;5O1I;5UN8;5XZC;6FF9;6FJ5;6GGA;6GGB;6GGC;6GGD;6GGE;6GGF;6LHD;6RZ3;6SHZ;6SI0;6SI1;6SI2;6SI3;6SI4;6SL6;6T58;6V4F;6V4H;6VQO;6VR1;6VR5;6VRM;6VRN;6W51;6XRE;6ZNC;7B46;7B47;7B48;7B49;7B4A;7B4B;7B4C;7B4D;7B4E;7B4F;7B4G;7B4H;7B4N;7BWN;7DHY;7DHZ;7DVD;7EAX;7EDS;7EEU;7EL4;7NMI;7RM4;7V97;7XZX;7XZZ;7YGI;8A31;8A32;8A92;8CG7;8DC4;8DC6;8DC7;8DC8;8E7A;8E7B;8GCR;8HLL;8HLM;8HLN;8J8N;8OXM;8OXO;8QWK;8QWL;8QWM;8QWN;8QWO;8QWP;8R1F;8R1G;8RBA;8RBB;8RBC;8RCI;8UQR;8WD2;8XCB;8XCE;8XP5;9BR3;9BR4;9C5S;9CHT;9EIQ;9EJD;9EK4;9FZB;9G5H;9G6T;9G6U;9OBF;9R04;9R2M;9R2P;9R2Q;9S9L;9S9M;9S9N;9S9O;9S9P;9S9Q;9S9R;9SPM;9SPN;9SPO;9SPP;9SPQ;9SPR;9SPS;9SUK;9SZZ;9YZH","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0001",282,"PDBe-KB:interface:3ec1f6da","PDBe-KB/SIFTS","P04637","interaction","interaction_interface","protein_self_interface","pdbe_kb_sifts_v1:protein_self_interface","experimental interface","Interface with Cellular tumor antigen p53","experimental_interface_contact","experimental_structure_contact","1A1U;1AIE;1C26;1GZH;1HS5;1KZY;1OLG;1OLH;1PES;1PET;1SAE;1SAF;1SAK;1SAL;1TSR;1TUP;1UOL;1YCQ;1YCR;1YCS;21EX;2AC0;2ADY;2AHI;2ATA;2B3G;2BIM;2BIN;2BIO;2BIP;2BIQ;2FEJ;2GS0;2H1L;2J0Z;2J10;2J11;2J1W;2J1X;2J1Y;2J1Z;2J20;2J21;2K8F;2L14;2LY4;2MEJ;2MWY;2MZD;2OCJ;2PCX;2RUK;2VUK;2WGX;2X0U;2X0V;2X0W;2XWR;2YBG;2YDR;2Z5S;2Z5T;37ZA;37ZR;3D05;3D06;3D07;3D08;3D09;3D0A;3DAB;3DAC;3IGK;3IGL;3KMD;3KZ8;3Q01;3Q05;3Q06;3SAK;3TS8;3ZME;4AGL;4AGM;4AGN;4AGO;4AGP;4AGQ;4HFZ;4HJE;4IBQ;4IBS;4IBT;4IBU;4IBV;4IBW;4IBY;4IBZ;4IJT;4KVP;4LO9;4LOE;4LOF;4MZI;4MZR;4QO1;4RP6;4RP7;4XR8;5A7B;5AB9;5ABA;5AOI;5AOJ;5AOK;5AOL;5AOM;5BUA;5ECG;5G4M;5G4N;5G4O;5HOU;5HP0;5HPD;5LAP;5LGY;5MCT;5MCU;5MCV;5MCW;5MF7;5MG7;5O1A;5O1B;5O1C;5O1D;5O1E;5O1F;5O1G;5O1H;5O1I;5UN8;5XZC;6FF9;6FJ5;6GGA;6GGB;6GGC;6GGD;6GGE;6GGF;6LHD;6RZ3;6SHZ;6SI0;6SI1;6SI2;6SI3;6SI4;6SL6;6T58;6V4F;6V4H;6VQO;6VR1;6VR5;6VRM;6VRN;6W51;6XRE;6ZNC;7B46;7B47;7B48;7B49;7B4A;7B4B;7B4C;7B4D;7B4E;7B4F;7B4G;7B4H;7B4N;7BWN;7DHY;7DHZ;7DVD;7EAX;7EDS;7EEU;7EL4;7NMI;7RM4;7V97;7XZX;7XZZ;7YGI;8A31;8A32;8A92;8CG7;8DC4;8DC6;8DC7;8DC8;8E7A;8E7B;8GCR;8HLL;8HLM;8HLN;8J8N;8OXM;8OXO;8QWK;8QWL;8QWM;8QWN;8QWO;8QWP;8R1F;8R1G;8RBA;8RBB;8RBC;8RCI;8UQR;8WD2;8XCB;8XCE;8XP5;9BR3;9BR4;9C5S;9CHT;9EIQ;9EJD;9EK4;9FZB;9G5H;9G6T;9G6U;9OBF;9R04;9R2M;9R2P;9R2Q;9S9L;9S9M;9S9N;9S9O;9S9P;9S9Q;9S9R;9SPM;9SPN;9SPO;9SPP;9SPQ;9SPR;9SPS;9SUK;9SZZ;9YZH","https://www.ebi.ac.uk/pdbe/pdbe-kb/proteins/P04637"
"TP53","P04637","cluster_0001",91,"UniProtKB:P04637:659f17ab","UniProtKB","P04637","structural_region","disorder","intrinsically_disordered_region","grin3d_annotation_hierarchy_v1:intrinsically_disordered_region","Region","Disordered","interval_overlap","ECO:0000269","31953488","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0001",91,"UniProtKB:P04637:4bf7d3d2","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Interaction with WWOX","interval_overlap","","","https://www.uniprot.org/uniprotkb/P04637/entry"
"TP53","P04637","cluster_0001",135,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",136,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",159,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",171,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",175,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",197,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",205,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",239,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",244,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",245,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",248,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",273,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",277,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",282,"InterPro:IPR012346:1:28e068c7","InterPro","IPR012346","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53/RUNT-type transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR012346","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR012346/"
"TP53","P04637","cluster_0001",135,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",136,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",159,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",171,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",175,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",197,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",205,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",239,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",244,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",245,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",248,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",273,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",277,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",282,"InterPro:IPR008967:1:4bfbd4e9","InterPro","IPR008967","domain","domain","homologous_superfamily","grin3d_annotation_hierarchy_v1:homologous_superfamily","homologous_superfamily","p53-like transcription factor, DNA-binding domain superfamily","interval_overlap","database_signature_match","IPR008967","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR008967/"
"TP53","P04637","cluster_0001",135,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",136,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",159,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",171,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",175,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",197,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",205,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",239,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",244,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",245,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",248,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",273,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",277,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",282,"InterPro:IPR011615:1:0fa6c804","InterPro","IPR011615","domain","domain","dna_binding_domain","grin3d_annotation_hierarchy_v1:dna_binding_domain","domain","p53, DNA-binding domain","interval_overlap","database_signature_match","IPR011615","https://www.ebi.ac.uk/interpro/entry/InterPro/IPR011615/"
"TP53","P04637","cluster_0001",135,"UniProtKB:P04637:5c652c3d","UniProtKB","P04637","interaction","interaction_region","protein_interaction_region","grin3d_annotation_hierarchy_v1:protein_interaction_region","Region","Required for interaction with ZNF385A","interval_overlap","ECO:0000269","17719541","https://www.uniprot.org/uniprotkb/P04637/entry"
